area,main_url,page_on,plce,title,community,position,tag,re_price,unit_price,housetype,housesize,direction,fitment
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,绿城八层洋房，五层全新房 随时看,绿城西山燕庐 ,上岸地铁,近地铁|VR看装修|随时看房,868,60358,4室2厅 , 143.81 , 南 北 , 精装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,桥东街小区两居室出售，楼层好，周边配套齐全,桥东街小区 ,城子,VR看装修|房本满五年|随时看房,228,33899,2室1厅 , 67.26 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,大峪南路 快4沿线 南北通透 满五唯一商品房,大峪南路 ,大峪,VR房源|房本满五年|随时看房,176,30572,2室1厅 , 57.57 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,惠民家园二区   商品房 中间楼层 带电梯,惠民家园 ,大峪,VR看装修|房本满两年|随时看房,176,36929,1室1厅 , 47.66 , 西南 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,南北通透 满五年唯一  低楼层出入便利，配套设施齐全,城子二斜井 ,城子,VR房源|房本满五年|随时看房,169,27276,2室1厅 , 61.96 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,惠通新苑，南向，采光好，低楼层 。,惠通新苑 ,门头沟其它,VR看装修|房本满两年|随时看房,161,21479,2室1厅 , 74.96 , 南 , 精装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,葡东小区南北通透两居室，中楼层，户型方正，采光充足,葡东小区 ,滨河西区,VR看装修|房本满五年|随时看房,247,33776,2室1厅 , 73.13 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,门头沟月季园 两居室 满五唯一 采光好,门头沟月季园 ,滨河西区,VR房源|房本满五年|随时看房,188,30056,2室1厅 , 62.55 , 南 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,新桥南大街7号院 南北通透两居室,新桥南大街 ,滨河西区,VR房源|房本满五年|随时看房,168,29340,2室1厅 , 57.26 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,月季园东里南北通透，满五年唯一住房 采光好,月季园东里 ,滨河西区,VR房源|房本满五年|随时看房,209,36777,2室1厅 , 56.83 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,惠民家园南向两居室，高楼层采光无遮挡，满五年精装修,惠民家园 ,大峪,VR房源|房本满五年|随时看房,193,30718,2室1厅 , 62.83 , 南 , 精装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,临镜苑三居室户型是南北通透，采光充足，配套齐全。,临镜苑 ,滨河西区,VR看装修|房本满五年,470,42923,3室1厅 , 109.5 , 南 北 , 简装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,大峪南路 2室1厅 南 北,大峪南路 ,大峪,VR看装修|房本满五年,170,30994,2室1厅 , 54.85 , 南 北 , 精装 
门头沟,https://bj.lianjia.com/ershoufang/mentougou/,3,北京,临镜苑 2室1厅 南 北,临镜苑 ,滨河西区,VR看装修|房本满五年,422,43159,2室1厅 , 97.78 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,捷进中路 三房户型 满五唯一 近地铁600米！！！,捷进中路 ,市桥,近地铁|VR看装修|房本满五年|随时看房,138,12983,3室2厅 , 106.3 , 南 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,低楼层、南向三房、适合刚需客户、配套成熟！,大北路 ,市桥,VR看装修|房本满五年|随时看房,79,13668,3室1厅 , 57.8 , 南 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,雅居乐三房二卫 婚房交际 拎包入住,广州雅居乐花园雅悦庭 ,雅居乐,VR看装修|房本满五年|随时看房,387,0,3室1厅 , 104.8 , 东北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,正太广场 电梯中层 南北对流 采光通风好,正太广场 ,市桥,VR看装修|房本满两年|随时看房,320,32386,4室2厅 , 98.81 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,满五唯一，小区较少四房，南北通透，采光通风优秀。,滨江绿园 ,大石,近地铁|VR房源|房本满五年|随时看房,319.5,28091,4室2厅 , 113.74 , 北 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,碧桂园一期中层，无按揭，方便交楼，满5年,广州碧桂园丽苑 ,南浦,近地铁|VR看装修|房本满五年|随时看房,268,26147,3室2厅 , 102.5 , 南 北 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,石桥新村 3室1厅 南,石桥新村 ,市桥,近地铁|VR看装修|房本满五年|随时看房,135,18368,3室1厅 , 73.5 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,该房满五年，近地铁，省级北城，中楼层南北向,捷进二路 ,市桥,近地铁|VR看装修|房本满五年|随时看房,176,15957,3室2厅 , 110.3 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,映月翠庭 3室2厅 南,映月翠庭 ,市桥北,近地铁|VR看装修|房本满五年|随时看房,336,29862,3室2厅 , 112.52 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,倚莲半岛花园 3室2厅 东,倚莲半岛花园 ,莲花山,VR看装修|房本满五年|随时看房,215,17661,3室2厅 , 121.74 , 东 , 毛坯 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,124平方大三房中高楼层采光好房随意装修，格局方正,裕丰新村 ,亚运城,VR看装修|房本满两年|随时看房,195,15680,3室2厅 , 124.37 , 北 , 毛坯 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,南向  桥东 生活配套完善  框架结构 可做公积金贷款,置业广场 ,市桥,VR看装修|房本满五年|随时看房,138,13570,3室2厅 , 101.7 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,店长推荐 迎风阁4房望湖，带精装过五年唯一还多少都卖,祈福新村迎风阁 ,祈福新村,VR房源|房本满五年|随时看房,355,24774,4室2厅 , 143.3 , 西南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,富庭雅园北区 3室2厅 南,富庭雅园北区 ,石碁,VR看装修|房本满五年|随时看房,180,18557,3室2厅 , 97 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,百乐园小区 中高楼层 光线好格局方正 诚意放卖,富丽家园百乐园 ,大石,VR房源|房本满五年|随时看房,149,19702,2室1厅 , 75.63 , 南 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,东涌路 小区管理 精装修  三房光线好,东涌路 ,市桥,VR看装修|房本满五年|随时看房,145,19670,3室1厅 , 73.72 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,"框架结构，可用公积金贷款, 南北對流。",工业路 ,市桥,VR看装修|房本满五年|随时看房,135,19166,3室2厅 , 70.44 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,视野开阔 产权清晰 值得入手的高品质对流好房！,尚上名筑三期 ,亚运城,VR看装修|房本满五年|随时看房,310,25202,3室2厅 , 123.01 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,锦绣银湾中空复式大四房  过五唯一 业主置换 看房方便,锦绣银湾 ,大石,VR房源|房本满五年|随时看房,750,53366,4室2厅 , 140.54 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,电梯、全新装修、一共三层、可以拎包入住、配套齐全,大北路 ,市桥,VR房源|房本满五年|随时看房,248,19730,6室3厅 , 125.7 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,庄士笋盘业主急出手，看房方便，可以小刀,庄士映蝶蓝湾 ,石楼,VR房源|房本满五年|随时看房,255,14446,4室2厅 , 176.53 , 南 北 , 其他 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,果岭大平层四房 装修保养好 位置好 出入方便,南国奥林匹克花园 ,汉溪长隆,VR看装修|房本满五年|随时看房,455,24319,4室2厅 , 187.1 , 南 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,满五税费少，东南向大三房，视野广阔，真地铁口看朝阳,假日花园 ,白江,近地铁|VR看装修|房本满五年|随时看房,268,21803,3室2厅 , 122.92 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,新塘水电二局小区 白江站 大润发 凯达尔,水电二局宿舍 ,白江,VR看装修|房本满五年|随时看房,118,14832,3室2厅 , 79.56 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,森林半岛 满五年3房望小区花园 装修保养好 业主诚心卖,翡翠绿洲森林半岛 ,凤凰城,VR房源|房本满五年|随时看房,159,17708,3室1厅 , 89.79 , 西南 西 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,轻轨口物业 高层望湖 无欠款 交易快,金地荔湖城水立坊 ,永和,VR看装修|房本满五年|随时看房,110,9793,3室2厅 , 112.33 , 南 北 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,顶好大厦、业主自住 装修保养好三房  住宅性质   急卖,顶好大厦 ,新塘南,VR看装修|房本满两年,101,12115,3室2厅 , 83.37 , 西 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,汇美体育花园 南北向 精装三房 格局方正 楼层采光好,汇美体育花园 ,新塘北,VR房源|房本满五年|随时看房,165,13839,3室1厅 , 119.23 , 南 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,全南户型带两车位碧桂园望江4房两卫21号线凤岗快线站,碧桂园城市花园漫绿苑 ,朱村,VR房源|房本满两年|随时看房,220,16162,4室2厅 , 136.13 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,此房满五年 全明户型采光好，视野开阔，中楼层采光,力诚凯怡湾 ,新塘南,VR房源|房本满五年|随时看房,153,17725,3室1厅 , 86.32 , 东南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,锦绣天伦南向三房. 高楼层，景观好。过五唯一。,敏捷锦绣天伦 ,新塘北,VR房源|房本满五年|随时看房,205,20601,3室1厅 , 99.51 , 南 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,誉山国际少有南向两房，环境好，户型方正，上车门槛低,合景誉山国际 ,永和,VR看装修|房本满两年|随时看房,108,15589,2室1厅 , 69.28 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,漂亮精装修双层叠墅，格局好，南北对流大阳台,金地荔湖城 ,永和,VR房源|房本满五年|随时看房,250,13904,5室2厅 , 179.81 , 东南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,现代风 横厅五居室 一线别墅景观 产权清晰 室内保养新,翡翠绿洲湖滨苑 ,凤凰城,VR看装修|房本满两年|随时看房,535,21715,5室2厅 , 246.38 , 北 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,业主诚心出shou.看房联系我望江大户型.南北对流.,创基丽江国际 ,增城区府,VR看装修|房本满两年|随时看房,399,21551,4室2厅 , 185.15 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,满五唯一，碧桂园稀有复式，南北对流,荔城碧桂园 ,荔城西区,VR房源|房本满五年|随时看房,183,10998,4室1厅 , 166.4 , 南 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,市场少有子母户型，南北对流，中楼层，南看花园北看湖,豪进山湖珺璟 ,白江,VR看装修|房本满五年|随时看房,375,19916,5室2厅 , 188.3 , 东南 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,新塘新康花园已加装电梯顶楼复式南北对流七房两卫,新康花园 ,白江,VR房源|房本满两年|随时看房,168,12940,7室2厅 , 129.83 , 南 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,豪进广场 南北对流 3房双阳台户型 业主诚心出*,碧桂园豪进广场 ,白江,近地铁|VR看装修|房本满五年|随时看房,262,22215,3室2厅 , 117.94 , 南 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,满五唯一 户型方正  中间楼层南向 采光好 交通便利,新塘新世界花园万象苑 ,沙村,近地铁|VR房源|房本满五年|随时看房,268,22649,4室1厅 , 118.33 , 南 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,满五唯一，5房南北对流，精装修大户人家的选择,东湖洲花园1区 ,番禺客运站,VR房源|房本满五年|随时看房,680,28878,5室1厅 , 235.48 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,业主换房急卖，靓装修，高层靓向采光通风好,番禺海伦堡花样年华三期 ,桥南,VR房源|房本满两年|随时看房,243,26914,3室2厅 , 90.29 , 东北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,番禺广场东方花园 过五年无抵押 小区中间位置户型方正,东方花园3区 ,番禺广场,近地铁|VR房源|房本满两年|随时看房,220,23707,3室2厅 , 92.8 , 东南 南 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,锦绣银湾 单证南向三房 新上房源 过五年 诚意,锦绣银湾 ,大石,VR房源|房本满五年|随时看房,433,37331,3室1厅 , 115.99 , 南 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,祈福C区 小三房 近地铁 二次装修保养好 业主急换房,祈福新村C区 ,祈福新村,近地铁|VR房源|房本满两年|随时看房,146,21759,3室1厅 , 67.1 , 南 北 , 精装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,南向满五唯一采光好，省税费。。。。。。,丽江花园丽茵楼 ,南浦,近地铁|VR看装修|房本满五年|随时看房,206,23410,3室2厅 , 88 , 西南 , 简装 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,此房过五唯一  东南向望花园  环境安静,丽江花园丽影楼 ,南浦,近地铁|VR房源|房本满五年|随时看房,165,25000,2室2厅 , 66 , 东南 , 其他 
番禺,https://gz.lianjia.com/ershoufang/panyu/,2,广州,广州雅居乐花园新地沁园 3室1厅 南,广州雅居乐花园新地沁园 ,雅居乐,VR看装修|房本满五年|随时看房,343,0,3室1厅 , 92.88 , 南 , 其他 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,汇东国际大3房，房产证6月份满五了，南北对流,汇东国际花园 ,白江,VR看装修|房本满五年|随时看房,233,18003,3室1厅 , 129.43 , 东南 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,精装大四房，满五年，保养好，阳台田园景观无遮挡，,翡翠绿洲森林半岛 ,凤凰城,VR看装修|房本满五年|随时看房,299,15931,4室2厅 , 187.69 , 东 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,精装修复式三房，名都少有户型，位置安静 近地铁口,东方名都 ,白江,近地铁|VR房源|房本满两年|随时看房,288,21107,4室2厅 , 136.45 , 南 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,房子满五年，南北对流，中层视野宽阔 ，采光好,新都盛世名门 ,白江,近地铁|VR看装修|房本满五年|随时看房,260,21667,3室2厅 , 120 , 西南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,东方名都全新未住精装修四房满五年税费少看房方便,东方名都 ,白江,近地铁|VR房源|房本满五年|随时看房,236,22028,4室2厅 , 107.14 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,四房，南北对流，保养好，位置安静。,合生湖山国际 ,凤凰城,VR看装修|房本满五年|随时看房,255,17833,4室2厅 , 143 , 东南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,满五精装修，楼层好，望花园，配套设施齐全，交通方便,东方名都 ,白江,近地铁|VR房源|房本满五年|随时看房,265,22845,3室1厅 , 116 , 东南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,锦绣国际，大型成熟小区，格局方正实用，中楼层,锦绣御景国际一期 ,荔城西区,VR房源|房本满五年,168,14512,3室2厅 , 115.77 , 北 , 其他 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,满五年没有按揭    视野好望花园    小区环境好,金泽华庭 ,新塘南,VR看装修|房本满五年,120,14329,2室1厅 , 83.75 , 东北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,锦绣新天地，精装三房，过5年，看房提前约，业主急卖,锦绣新天地 ,新塘南,VR看装修|房本满五年,165,14981,3室1厅 , 110.14 , 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,富鹏有小区，条砖外墙，好楼层，南向，随时可以看房,沙园小区 ,荔城富鹏,VR看装修|房本满五年,104,7929,3室2厅 , 131.17 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,2,广州,亚太银座二期  高层两房 小区出现方便 生活配套齐全,亚太新城亚太银座二期 ,新塘北,近地铁|VR房源|房本满两年,155,22039,2室2厅 , 70.33 , 北 , 精装 
平谷,https://bj.lianjia.com/ershoufang/pinggu/,3,北京,首城汇景湾（金河北街6号院） 3室2厅 南 北,首城汇景湾（金河北街6号院） ,平谷其它,VR看装修,252,21533,3室2厅 , 117.03 , 南 北 , 其他 
平谷,https://bj.lianjia.com/ershoufang/pinggu/,3,北京,夏各庄新城  由山由谷  精装修电梯房,中弘由山由谷 ,平谷其它,VR看装修,130,15080,2室1厅 , 86.21 , 南 北 , 精装 
